Age,Sex,Pref,DiagnoseYear,Population
82,female,5106,2010,5921
82,female,5106,2011,5499
82,female,5106,2012,6004
82,female,5106,2013,5936
82,female,5106,2014,6362
82,female,5106,2015,6888
82,female,5106,2016,6172
82,female,5106,2017,7166
82,female,5106,2018,7862
83,female,5106,2000,2503
83,female,5106,2001,2703
83,female,5106,2002,2975
83,female,5106,2003,3449
83,female,5106,2004,3237
83,female,5106,2005,3373
83,female,5106,2006,3469
83,female,5106,2007,4021
83,female,5106,2008,4382
83,female,5106,2009,4169
83,female,5106,2010,4672
83,female,5106,2011,5471
83,female,5106,2012,5097
83,female,5106,2013,5584
83,female,5106,2014,5538
83,female,5106,2015,5955
83,female,5106,2016,6468
83,female,5106,2017,5815
83,female,5106,2018,6773
84,female,5106,2000,2269
84,female,5106,2001,2217
84,female,5106,2002,2406
84,female,5106,2003,2657
84,female,5106,2004,3091
84,female,5106,2005,2911
84,female,5106,2006,3043
84,female,5106,2007,3141
84,female,5106,2008,3653
84,female,5106,2009,3995
84,female,5106,2010,3813
84,female,5106,2011,4288
84,female,5106,2012,5038
84,female,5106,2013,4710
84,female,5106,2014,5176
84,female,5106,2015,5151
84,female,5106,2016,5557
84,female,5106,2017,6056
84,female,5106,2018,5462
85,female,5106,2000,1930
85,female,5106,2001,1985
85,female,5106,2002,1950
85,female,5106,2003,2125
85,female,5106,2004,2356
85,female,5106,2005,2752
85,female,5106,2006,2602
85,female,5106,2007,2732
85,female,5106,2008,2830
85,female,5106,2009,3305
85,female,5106,2010,3628
85,female,5106,2011,3477
85,female,5106,2012,3925
85,female,5106,2013,4629
85,female,5106,2014,4345
85,female,5106,2015,4794
85,female,5106,2016,4789
85,female,5106,2017,5186
85,female,5106,2018,5673
86,female,5106,2000,1624
86,female,5106,2001,1669
86,female,5106,2002,1726
86,female,5106,2003,1703
86,female,5106,2004,1865
86,female,5106,2005,2076
86,female,5106,2006,2436
86,female,5106,2007,2313
86,female,5106,2008,2438
86,female,5106,2009,2537
86,female,5106,2010,2975
86,female,5106,2011,3280
86,female,5106,2012,3156
86,female,5106,2013,3578
86,female,5106,2014,4237
86,female,5106,2015,3993
86,female,5106,2016,4423
86,female,5106,2017,4437
86,female,5106,2018,4825
87,female,5106,2000,1414
87,female,5106,2001,1395
87,female,5106,2002,1441
87,female,5106,2003,1497
87,female,5106,2004,1483
87,female,5106,2005,1629
87,female,5106,2006,1822
87,female,5106,2007,2145
87,female,5106,2008,2045
87,female,5106,2009,2164
87,female,5106,2010,2259
87,female,5106,2011,2660
87,female,5106,2012,2944
87,female,5106,2013,2843
87,female,5106,2014,3235
87,female,5106,2015,3846
87,female,5106,2016,3637
87,female,5106,2017,4045
87,female,5106,2018,4072
88,female,5106,2000,1179
88,female,5106,2001,1196
88,female,5106,2002,1187
88,female,5106,2003,1232
88,female,5106,2004,1285
88,female,5106,2005,1278
88,female,5106,2006,1411
88,female,5106,2007,1584
88,female,5106,2008,1873
88,female,5106,2009,1793
88,female,5106,2010,1905
88,female,5106,2011,1997
88,female,5106,2012,2361
88,female,5106,2013,2624
88,female,5106,2014,2544
88,female,5106,2015,2907
88,female,5106,2016,3470
88,female,5106,2017,3295
88,female,5106,2018,3679
89,female,5106,2000,941
89,female,5106,2001,988
89,female,5106,2002,1007
89,female,5106,2003,1004
89,female,5106,2004,1046
89,female,5106,2005,1096
89,female,5106,2006,1094
89,female,5106,2007,1212
89,female,5106,2008,1366
89,female,5106,2009,1623
89,female,5106,2010,1559
89,female,5106,2011,1663
89,female,5106,2012,1751
89,female,5106,2013,2078
89,female,5106,2014,2318
89,female,5106,2015,2257
89,female,5106,2016,2588
89,female,5106,2017,3102
89,female,5106,2018,2957
90,female,5106,2000,666
90,female,5106,2001,764
90,female,5106,2002,808
90,female,5106,2003,829
90,female,5106,2004,832
90,female,5106,2005,872
90,female,5106,2006,918
90,female,5106,2007,923
90,female,5106,2008,1028
90,female,5106,2009,1166
90,female,5106,2010,1393
90,female,5106,2011,1346
90,female,5106,2012,1444
90,female,5106,2013,1529
90,female,5106,2014,1825
90,female,5106,2015,2048
90,female,5106,2016,2005
90,female,5106,2017,2313
90,female,5106,2018,2788
91,female,5106,2000,517
91,female,5106,2001,532
91,female,5106,2002,615
91,female,5106,2003,655
91,female,5106,2004,676
91,female,5106,2005,682
91,female,5106,2006,719
91,female,5106,2007,762
91,female,5106,2008,770
91,female,5106,2009,863
91,female,5106,2010,985
91,female,5106,2011,1183
91,female,5106,2012,1149
91,female,5106,2013,1240
91,female,5106,2014,1321
91,female,5106,2015,1585
91,female,5106,2016,1789
91,female,5106,2017,1761
91,female,5106,2018,2042
92,female,5106,2000,373
92,female,5106,2001,419
92,female,5106,2002,433
92,female,5106,2003,502
92,female,5106,2004,536
92,female,5106,2005,554
92,female,5106,2006,561
92,female,5106,2007,592
92,female,5106,2008,629
92,female,5106,2009,636
92,female,5106,2010,715
92,female,5106,2011,817
92,female,5106,2012,983
92,female,5106,2013,957
92,female,5106,2014,1035
92,female,5106,2015,1104
92,female,5106,2016,1328
92,female,5106,2017,1501
92,female,5106,2018,1480
93,female,5106,2000,305
93,female,5106,2001,300
93,female,5106,2002,338
93,female,5106,2003,350
93,female,5106,2004,406
93,female,5106,2005,433
93,female,5106,2006,448
93,female,5106,2007,453
93,female,5106,2008,478
93,female,5106,2009,508
93,female,5106,2010,515
93,female,5106,2011,578
93,female,5106,2012,661
93,female,5106,2013,795
93,female,5106,2014,775
93,female,5106,2015,838
93,female,5106,2016,894
93,female,5106,2017,1075
93,female,5106,2018,1216
94,female,5106,2000,206
94,female,5106,2001,228
94,female,5106,2002,226
94,female,5106,2003,256
94,female,5106,2004,266
94,female,5106,2005,310
94,female,5106,2006,333
94,female,5106,2007,346
94,female,5106,2008,352
94,female,5106,2009,374
94,female,5106,2010,399
94,female,5106,2011,406
94,female,5106,2012,459
94,female,5106,2013,527
94,female,5106,2014,638
94,female,5106,2015,625
94,female,5106,2016,679
94,female,5106,2017,729
94,female,5106,2018,881
95,female,5106,2000,134
95,female,5106,2001,144
95,female,5106,2002,160
95,female,5106,2003,159
95,female,5106,2004,182
95,female,5106,2005,191
95,female,5106,2006,226
95,female,5106,2007,245
95,female,5106,2008,257
95,female,5106,2009,265
95,female,5106,2010,284
95,female,5106,2011,306
95,female,5106,2012,315
95,female,5106,2013,360
95,female,5106,2014,418
95,female,5106,2015,511
95,female,5106,2016,505
95,female,5106,2017,554
95,female,5106,2018,601
96,female,5106,2000,116
96,female,5106,2001,97
96,female,5106,2002,104
96,female,5106,2003,116
96,female,5106,2004,115
96,female,5106,2005,132
96,female,5106,2006,140
96,female,5106,2007,165
96,female,5106,2008,180
96,female,5106,2009,189
96,female,5106,2010,195
96,female,5106,2011,210
96,female,5106,2012,227
96,female,5106,2013,234
96,female,5106,2014,268
96,female,5106,2015,312
96,female,5106,2016,383
96,female,5106,2017,381
96,female,5106,2018,420
97,female,5106,2000,66
97,female,5106,2001,86
97,female,5106,2002,72
97,female,5106,2003,77
97,female,5106,2004,86
97,female,5106,2005,85
97,female,5106,2006,97
97,female,5106,2007,103
97,female,5106,2008,121
97,female,5106,2009,132
97,female,5106,2010,139
97,female,5106,2011,143
97,female,5106,2012,154
97,female,5106,2013,166
97,female,5106,2014,171
97,female,5106,2015,196
97,female,5106,2016,228
97,female,5106,2017,281
97,female,5106,2018,280
98,female,5106,2000,57
98,female,5106,2001,48
98,female,5106,2002,64
98,female,5106,2003,54
98,female,5106,2004,58
98,female,5106,2005,64
98,female,5106,2006,64
98,female,5106,2007,74
98,female,5106,2008,78
98,female,5106,2009,92
98,female,5106,2010,100
98,female,5106,2011,106
98,female,5106,2012,109
98,female,5106,2013,118
98,female,5106,2014,128
98,female,5106,2015,132
98,female,5106,2016,151
98,female,5106,2017,177
98,female,5106,2018,218
99,female,5106,2000,44
99,female,5106,2001,46
99,female,5106,2002,39
99,female,5106,2003,52
99,female,5106,2004,44
99,female,5106,2005,47
99,female,5106,2006,52
99,female,5106,2007,52
99,female,5106,2008,60
99,female,5106,2009,63
99,female,5106,2010,74
99,female,5106,2011,81
99,female,5106,2012,85
99,female,5106,2013,88
99,female,5106,2014,95
99,female,5106,2015,103
99,female,5106,2016,106
99,female,5106,2017,121
99,female,5106,2018,141
100,female,5106,2000,49
100,female,5106,2001,77
100,female,5106,2002,103
100,female,5106,2003,119
100,female,5106,2004,143
100,female,5106,2005,156
100,female,5106,2006,170
100,female,5106,2007,187
100,female,5106,2008,201
100,female,5106,2009,220
100,female,5106,2010,239
100,female,5106,2011,265
100,female,5106,2012,293
100,female,5106,2013,320
100,female,5106,2014,347
100,female,5106,2015,376
100,female,5106,2016,407
100,female,5106,2017,437
100,female,5106,2018,477
0,female,5107,2000,22199
0,female,5107,2001,19975
0,female,5107,2002,18285
0,female,5107,2003,17359
0,female,5107,2004,16700
0,female,5107,2005,16380
0,female,5107,2006,16273
0,female,5107,2007,16148
0,female,5107,2008,15927
0,female,5107,2009,15738
0,female,5107,2010,15654
0,female,5107,2011,15727
0,female,5107,2012,15939
0,female,5107,2013,16269
0,female,5107,2014,16701
0,female,5107,2015,17123
0,female,5107,2016,17563
0,female,5107,2017,18029
0,female,5107,2018,18581
1,female,5107,2000,30003
1,female,5107,2001,21767
1,female,5107,2002,19715
1,female,5107,2003,18040
1,female,5107,2004,17112
1,female,5107,2005,16440
1,female,5107,2006,16099
1,female,5107,2007,15988
1,female,5107,2008,15884
1,female,5107,2009,15712
1,female,5107,2010,15603
1,female,5107,2011,15622
1,female,5107,2012,15790
1,female,5107,2013,16074
1,female,5107,2014,16453
1,female,5107,2015,16913
1,female,5107,2016,17342
1,female,5107,2017,17785
1,female,5107,2018,18252
2,female,5107,2000,30302
2,female,5107,2001,29654
2,female,5107,2002,21597
2,female,5107,2003,19542
2,female,5107,2004,17853
2,female,5107,2005,16900
2,female,5107,2006,16197
2,female,5107,2007,15844
2,female,5107,2008,15746
2,female,5107,2009,15685
2,female,5107,2010,15586
2,female,5107,2011,15573
2,female,5107,2012,15680
2,female,5107,2013,15917
2,female,5107,2014,16249
2,female,5107,2015,16654
2,female,5107,2016,17120
2,female,5107,2017,17552
2,female,5107,2018,17995
3,female,5107,2000,29444
3,female,5107,2001,29958
3,female,5107,2002,29480
3,female,5107,2003,21427
3,female,5107,2004,19355
3,female,5107,2005,17638
3,female,5107,2006,16653
3,female,5107,2007,15936
3,female,5107,2008,15597
3,female,5107,2009,15544
3,female,5107,2010,15558
3,female,5107,2011,15560
3,female,5107,2012,15638
3,female,5107,2013,15816
3,female,5107,2014,16102
3,female,5107,2015,16460
3,female,5107,2016,16872
3,female,5107,2017,17338
3,female,5107,2018,17769
4,female,5107,2000,31971
4,female,5107,2001,29060
4,female,5107,2002,29774
4,female,5107,2003,29291
4,female,5107,2004,21230
4,female,5107,2005,19135
4,female,5107,2006,17390
4,female,5107,2007,16396
4,female,5107,2008,15698
4,female,5107,2009,15406
4,female,5107,2010,15428
4,female,5107,2011,15537
4,female,5107,2012,15622
4,female,5107,2013,15763
4,female,5107,2014,15981
4,female,5107,2015,16288
4,female,5107,2016,16648
4,female,5107,2017,17058
4,female,5107,2018,17522
5,female,5107,2000,40972
5,female,5107,2001,31588
5,female,5107,2002,28887
5,female,5107,2003,29597
5,female,5107,2004,29101
5,female,5107,2005,21025
5,female,5107,2006,18907
5,female,5107,2007,17158
5,female,5107,2008,16186
5,female,5107,2009,15534
5,female,5107,2010,15309
5,female,5107,2011,15411
5,female,5107,2012,15589
5,female,5107,2013,15724
5,female,5107,2014,15895
5,female,5107,2015,16126
5,female,5107,2016,16432
5,female,5107,2017,16788
5,female,5107,2018,17192
6,female,5107,2000,31869
6,female,5107,2001,40623
6,female,5107,2002,31433
6,female,5107,2003,28730
6,female,5107,2004,29427
6,female,5107,2005,28911
6,female,5107,2006,20817
6,female,5107,2007,18695
6,female,5107,2008,16966
6,female,5107,2009,16035
6,female,5107,2010,15445
6,female,5107,2011,15296
6,female,5107,2012,15463
6,female,5107,2013,15688
6,female,5107,2014,15851
6,female,5107,2015,16035
6,female,5107,2016,16266
6,female,5107,2017,16568
6,female,5107,2018,16920
7,female,5107,2000,37569
7,female,5107,2001,31525
7,female,5107,2002,40465
7,female,5107,2003,31277
7,female,5107,2004,28564
7,female,5107,2005,29240
7,female,5107,2006,28702
7,female,5107,2007,20608
7,female,5107,2008,18507
7,female,5107,2009,16819
7,female,5107,2010,15949
7,female,5107,2011,15434
7,female,5107,2012,15347
7,female,5107,2013,15559
7,female,5107,2014,15811
7,female,5107,2015,15986
7,female,5107,2016,16168
7,female,5107,2017,16395
7,female,5107,2018,16692
8,female,5107,2000,33670
8,female,5107,2001,37237
8,female,5107,2002,31381
8,female,5107,2003,40314
8,female,5107,2004,31119
8,female,5107,2005,28387
8,female,5107,2006,29042
8,female,5107,2007,28501
8,female,5107,2008,20428
8,female,5107,2009,18366
8,female,5107,2010,16738
8,female,5107,2011,15940
8,female,5107,2012,15484
8,female,5107,2013,15440
8,female,5107,2014,15678
8,female,5107,2015,15940
8,female,5107,2016,16113
8,female,5107,2017,16292
8,female,5107,2018,16513
9,female,5107,2000,37008
9,female,5107,2001,33345
9,female,5107,2002,37094
9,female,5107,2003,31237
9,female,5107,2004,40155
9,female,5107,2005,30945
9,female,5107,2006,28194
9,female,5107,2007,28845
9,female,5107,2008,28323
9,female,5107,2009,20291
9,female,5107,2010,18287
9,female,5107,2011,16729
9,female,5107,2012,15989
9,female,5107,2013,15574
9,female,5107,2014,15555
9,female,5107,2015,15803
9,female,5107,2016,16064
9,female,5107,2017,16232
9,female,5107,2018,16405
10,female,5107,2000,38002
10,female,5107,2001,36631
10,female,5107,2002,33186
10,female,5107,2003,36931
10,female,5107,2004,31065
10,female,5107,2005,39962
10,female,5107,2006,30734
10,female,5107,2007,27983
10,female,5107,2008,28657
10,female,5107,2009,28179
10,female,5107,2010,20210
10,female,5107,2011,18278
10,female,5107,2012,16777
10,female,5107,2013,16075
10,female,5107,2014,15682
10,female,5107,2015,15669
10,female,5107,2016,15913
10,female,5107,2017,16167
10,female,5107,2018,16328
11,female,5107,2000,42032
11,female,5107,2001,37658
11,female,5107,2002,36484
11,female,5107,2003,33039
11,female,5107,2004,36773
11,female,5107,2005,30891
11,female,5107,2006,39767
11,female,5107,2007,30541
11,female,5107,2008,27812
11,female,5107,2009,28525
11,female,5107,2010,28102
11,female,5107,2011,20200
11,female,5107,2012,18319
11,female,5107,2013,16852
11,female,5107,2014,16170
11,female,5107,2015,15782
11,female,5107,2016,15766
11,female,5107,2017,16003
11,female,5107,2018,16250
12,female,5107,2000,37552
12,female,5107,2001,41681
12,female,5107,2002,37510
12,female,5107,2003,36336
12,female,5107,2004,32882
12,female,5107,2005,36599
12,female,5107,2006,30702
12,female,5107,2007,39577
12,female,5107,2008,30376
12,female,5107,2009,27686
12,female,5107,2010,28452
12,female,5107,2011,28089
12,female,5107,2012,20235
12,female,5107,2013,18384
12,female,5107,2014,16933
12,female,5107,2015,16254
12,female,5107,2016,15861
12,female,5107,2017,15837
12,female,5107,2018,16066
13,female,5107,2000,48064
13,female,5107,2001,37199
13,female,5107,2002,41531
13,female,5107,2003,37362
13,female,5107,2004,36180
13,female,5107,2005,32713
13,female,5107,2006,36415
13,female,5107,2007,30523
13,female,5107,2008,39418
13,female,5107,2009,30257
13,female,5107,2010,27619
13,female,5107,2011,28439
13,female,5107,2012,28117
13,female,5107,2013,20290
13,female,5107,2014,18451
13,female,5107,2015,17001
13,female,5107,2016,16314
13,female,5107,2017,15913
13,female,5107,2018,15881
14,female,5107,2000,42395
14,female,5107,2001,47696
14,female,5107,2002,37045
14,female,5107,2003,41375
14,female,5107,2004,37200
14,female,5107,2005,36004
14,female,5107,2006,32525
14,female,5107,2007,36228
14,female,5107,2008,30362
14,female,5107,2009,39293
14,female,5107,2010,30187
14,female,5107,2011,27606
14,female,5107,2012,28469
14,female,5107,2013,28173
14,female,5107,2014,20361
14,female,5107,2015,18523
14,female,5107,2016,17067
14,female,5107,2017,16372
14,female,5107,2018,15963
15,female,5107,2000,36309
15,female,5107,2001,41833
15,female,5107,2002,47461
15,female,5107,2003,36819
15,female,5107,2004,41141
15,female,5107,2005,36952
15,female,5107,2006,35744
15,female,5107,2007,32277
15,female,5107,2008,36019
15,female,5107,2009,30212
15,female,5107,2010,39210
15,female,5107,2011,30175
15,female,5107,2012,27640
15,female,5107,2013,28525
15,female,5107,2014,28234
15,female,5107,2015,20414
15,female,5107,2016,18562
15,female,5107,2017,17090
15,female,5107,2018,16381
16,female,5107,2000,27857
16,female,5107,2001,35279
16,female,5107,2002,41417
16,female,5107,2003,47052
16,female,5107,2004,36403
16,female,5107,2005,40696
16,female,5107,2006,36485
16,female,5107,2007,35302
16,female,5107,2008,31909
16,female,5107,2009,35755
16,female,5107,2010,30074
16,female,5107,2011,39191
16,female,5107,2012,30236
16,female,5107,2013,27737
16,female,5107,2014,28624
16,female,5107,2015,28314
16,female,5107,2016,20466
16,female,5107,2017,18584
16,female,5107,2018,17089
17,female,5107,2000,28945
17,female,5107,2001,26198
17,female,5107,2002,34617
17,female,5107,2003,40765
17,female,5107,2004,46374
17,female,5107,2005,35679
17,female,5107,2006,39926
17,female,5107,2007,35751
17,female,5107,2008,34684
17,female,5107,2009,31466
17,female,5107,2010,35521
17,female,5107,2011,30050
17,female,5107,2012,39304
17,female,5107,2013,30419
17,female,5107,2014,27933
17,female,5107,2015,28796
